fi,fM,MHVR(fi-2),MHVR(fi-1),MHVR(fi),MHVR(fi+1),MHVR(fi+2),AMR(fi-2),AMR(fi-1),AMR(fi),AMR(fi+1),AMR(fi+2),pSAF
9.759047,8.969039,4.912416,5.051848000000001,5.268391,4.837951,3.906136,1.6552274,1.6327963,1.6878309,1.7403607,1.703439,8.892153254727363
9.967191,8.969039,5.051848000000001,5.268391,4.837951,3.906136,4.063257,1.6507717,1.6307743,1.6926142,1.7589897,1.7190672,8.188784550526977
10.179774,8.969039,5.268391,4.837951,3.906136,4.063257,3.47179,1.7157879,1.7159142,1.7906306,1.8934163,1.8641855,6.994446567312241
10.396892,8.969039,4.837951,3.906136,4.063257,3.47179,3.355842,1.7918661,1.7909234,1.8742145,1.9662764,1.9414299,7.61541530848825
10.61864,8.969039,3.906136,4.063257,3.47179,3.355842,3.314921,1.8347352,1.8311698,1.92774,2.0018675,1.9778756,6.69270837765336
10.845118,8.969039,4.063257,3.47179,3.355842,3.314921,2.856733,1.8731623,1.882564,1.9818006,2.076063,2.056481,6.650609542061805
11.076426,8.969039,3.47179,3.355842,3.314921,2.856733,2.82512,1.8991373,1.9097846,2.014438,2.0936332,2.0768204,6.677702543965578
11.312667,8.969039,3.355842,3.314921,2.856733,2.82512,3.36522,1.9152286,1.9167323,2.012832,2.062922,2.0398467,5.750123387445688
11.553946,8.969039,3.314921,2.856733,2.82512,3.36522,3.9274160000000005,1.9033167,1.8919768,1.959089,1.9957302,1.9601973,5.534661630821228
11.800373,8.969039,2.856733,2.82512,3.36522,3.9274160000000005,3.81495,1.9588091,1.9326048,2.0165975,2.0217838,1.9954598,6.786294270529747
12.052055000000001,8.969039,2.82512,3.36522,3.9274160000000005,3.81495,3.049514,1.9322436,1.9247739,2.0376039,2.0856476,2.0743618,8.00251798231125
12.309105,8.969039,3.36522,3.9274160000000005,3.81495,3.049514,3.313485,1.8159454,1.8186333,1.9192674,2.0030026,1.9812105,7.321909228670597
12.571636999999999,8.969039,3.9274160000000005,3.81495,3.049514,3.313485,2.667312,1.8382242,1.8629086,1.971313,2.1014733,2.0822234,6.011546591044426
12.839769,8.969039,3.81495,3.049514,3.313485,2.667312,2.114436,1.8857597,1.9297903,2.0356882,2.1778839,2.1647391,6.745222188967467
13.113620000000001,8.969039,3.049514,3.313485,2.667312,2.114436,2.21024,1.9045715,1.9582196,2.06951,2.1918063,2.1813333,5.520028811943054
13.393312,8.969039,3.313485,2.667312,2.114436,2.21024,2.284642,1.985603,2.0575793,2.1420724,2.2787588,2.2664862,4.5292750800390245
13.678967000000002,8.969039,2.667312,2.114436,2.21024,2.284642,1.8801400000000001,2.1940699,2.2816265,2.348532,2.471302,2.4883275,5.190819282455445
13.970717,8.969039,2.114436,2.21024,2.284642,1.8801400000000001,1.677905,2.3104296,2.4336631,2.4734497,2.6023843,2.6595917,5.650947085571289
14.268689000000002,8.969039,2.21024,2.284642,1.8801400000000001,1.677905,1.6689889999999998,2.3886597,2.54947,2.5802045,2.6715007,2.7789063,4.851145663900375
14.573016,8.969039,2.284642,1.8801400000000001,1.677905,1.6689889999999998,1.234818,2.664848,2.882622,2.908607,3.0463023,3.1661854,4.880366238524914
14.883834,8.969039,1.8801400000000001,1.677905,1.6689889999999998,1.234818,1.447592,3.676538,3.84403,3.8882985,3.8619554,4.0087934,6.48952744441843
15.201281,8.969039,1.677905,1.6689889999999998,1.234818,1.447592,1.590406,3.995637,4.0706124,4.1199927,4.014343,4.077947,5.087441186579704
15.525498,8.969039,1.6689889999999998,1.234818,1.447592,1.590406,1.017199,4.3486657,4.560415,4.61477,4.6130576,4.758439,6.680304040626526
15.856631,8.969039,1.234818,1.447592,1.590406,1.017199,1.0910389999999999,4.8855176,5.003621,4.9801006,5.0253587,5.1107116,7.920381925281524
16.194826000000003,8.969039,1.447592,1.590406,1.017199,1.0910389999999999,1.189172,4.9245214,5.0088134,4.990864,5.008381,5.023585,5.076701666545868
16.540233999999998,8.969039,1.590406,1.017199,1.0910389999999999,1.189172,1.077604,5.186253,5.3253827,5.29638,5.3112583,5.3863,5.778557185767173
16.893009,8.969039,1.017199,1.0910389999999999,1.189172,1.077604,0.877821,5.702195,5.8117313,5.7331057,5.850347,5.897804,6.817648723300933
17.253308999999998,8.969039,1.0910389999999999,1.189172,1.077604,0.877821,0.7795770000000001,5.841151,5.9726987,5.866435,6.0691023,6.1216865,6.321693876659394
17.621292,8.969039,1.189172,1.077604,0.877821,0.7795770000000001,0.712182,6.1252756,6.2780356,6.1397305,6.393894,6.442469,5.389584326414108
17.997126,8.969039,1.077604,0.877821,0.7795770000000001,0.712182,0.707962,6.532418,6.67743,6.536272,6.781477,6.78489,5.095527355104447
18.380974,8.969039,0.877821,0.7795770000000001,0.712182,0.707962,0.930708,6.72823,6.782547,6.7111907,6.7957997,6.6772723,4.779589215485573
18.773007999999997,8.969039,0.7795770000000001,0.712182,0.707962,0.930708,1.300986,6.421789,6.3691406,6.4113107,6.2691245,6.0948386,4.5389643265085216
19.173405,8.969039,0.712182,0.707962,0.930708,1.300986,1.1338,6.2504997,6.198925,6.2269135,6.105893,5.991954,5.795438165222168
19.582342,8.969039,0.707962,0.930708,1.300986,1.1338,1.1338,5.9435062,5.916831,5.9324474,5.86067,5.7503014,7.7180310566825865
20.0,8.969039,0.930708,1.300986,1.1338,1.1338,1.1338,5.463492,5.4668674,5.464392,5.45752,5.3544755,6.1955278595924375
